HV1,IC1,IC5,CARDPROM,NUMPRM12,NGIFTALL,TIMELAG,year,GENDER,HOMEOWNR,DOMAIN_letters,RFA_frequency,RFA_monetary,AVGGIFT
859,420,17172,18,8,6,26.0,69.0,M,H,T,2,F,15.0
693,319,15567,26,11,8,14.0,31.0,other,H,C,1,F,14.125
721,194,9074,29,14,14,20.0,22.0,F,H,R,4,G,14.78571429
989,217,11322,25,14,20,3.0,37.5707995,other,other,R,3,D,22.8
603,267,10466,21,12,8,4.0,37.5707995,F,other,R,1,F,11.75
0,270,33509,22,12,12,5.0,36.0,M,other,C,3,E,7.0
825,338,13986,6,10,1,8.117885715,70.0,M,H,S,1,F,20.0
618,363,20462,17,13,5,8.0,23.0,F,U,C,1,G,16.0
1012,296,12014,18,13,5,17.0,33.0,F,H,T,1,G,16.2
512,183,9205,5,8,1,8.117885715,40.0,F,other,T,1,F,20.0
1576,475,16814,23,9,14,5.0,40.0,F,H,S,1,E,9.0
379,235,10267,15,11,4,14.0,44.0,M,H,T,2,F,11.75
843,308,18554,25,22,20,0.0,24.0,other,U,C,2,G,10.75
625,415,12684,30,10,22,4.0,49.0,M,H,R,1,E,8.818181818
353,237,11612,11,14,3,12.0,59.0,M,H,R,2,F,16.33333333
1494,599,29578,12,13,2,15.0,30.0,F,H,S,1,G,27.5
903,515,17923,26,12,9,7.0,41.0,M,H,S,1,G,17.44444444
886,521,17926,10,21,3,4.0,25.0,F,U,C,1,F,13.66666667
566,171,10418,33,10,48,0.0,37.5707995,F,other,R,2,G,18.85416667
698,359,14274,11,14,4,11.0,50.0,F,other,S,3,F,11.0
703,273,19239,16,10,8,3.0,39.0,M,U,C,1,F,9.625
554,338,13123,28,11,11,16.0,54.0,M,H,S,2,E,7.090909091
3034,735,36079,34,32,35,4.0,31.0,F,H,C,4,G,44.68571429
955,470,23547,7,12,2,5.0,57.0,M,H,S,2,F,12.5
932,197,6409,20,13,6,9.0,31.0,F,H,U,1,F,11.83333333
383,314,9616,23,13,7,8.0,26.0,F,H,C,1,F,11.71428571
361,189,10041,32,11,19,7.0,26.0,F,H,T,4,D,4.421052632
515,221,11664,10,10,2,12.0,30.0,M,H,R,1,F,15.0
685,516,17567,20,12,6,11.0,54.0,F,H,T,1,F,13.0
452,241,13298,29,10,24,3.0,20.0,F,U,R,1,E,5.666666667
1229,526,20346,17,12,6,7.0,37.5707995,F,other,T,1,F,10.0
1027,292,29386,26,25,11,3.0,30.0,F,H,C,3,F,13.18181818
419,212,10063,26,14,13,20.0,37.5707995,F,U,R,4,G,9.153846154
698,305,13632,9,22,2,12.0,39.0,M,H,T,1,G,25.0
573,272,12310,24,13,8,14.0,62.0,F,U,T,1,F,7.625
930,456,17367,25,10,10,5.0,38.0,F,H,S,1,F,13.1
716,442,15532,8,10,2,9.0,68.0,F,U,T,1,F,10.0
666,341,13406,15,11,6,6.0,68.0,F,H,T,1,F,10.0
667,263,11174,19,9,6,7.0,32.0,M,other,R,1,F,8.333333332999999
559,215,8611,25,8,15,6.0,37.5707995,F,other,R,2,G,10.33333333
625,108,12790,33,12,37,4.0,23.0,F,other,T,4,D,3.27027027
218,157,11119,22,10,6,13.0,37.5707995,F,U,U,1,F,13.66666667
473,215,12011,21,10,13,4.0,22.0,M,H,C,2,E,7.923076922999999
709,300,11602,18,13,6,8.0,46.0,F,H,T,1,F,11.0
370,184,9412,23,12,15,3.0,54.0,F,H,R,3,D,3.6
636,208,13273,28,11,10,4.0,45.0,F,U,C,1,F,10.2
2325,370,16375,13,11,4,7.0,37.5707995,M,other,C,1,F,10.5
400,259,10446,24,24,20,2.0,22.0,M,H,T,1,F,12.15
379,230,9469,26,11,20,5.0,29.0,M,U,R,1,E,8.0
570,259,10993,27,12,10,3.0,45.0,F,H,R,1,F,8.7
586,274,13455,30,9,17,9.0,49.0,M,H,S,1,F,10.29411765
586,265,12622,33,14,17,9.0,60.0,F,other,R,4,D,6.764705882
1314,506,20384,29,18,19,4.0,37.5707995,F,H,U,3,E,5.894736842
716,244,11637,10,13,4,3.0,54.0,M,H,S,4,E,8.0
1375,334,19358,9,11,7,5.0,37.5707995,F,other,U,4,G,13.0
432,175,8637,9,12,3,2.0,37.5707995,M,H,R,3,E,6.666666667
848,313,12467,18,12,9,7.0,32.0,M,H,C,4,D,5.555555556
2105,301,13279,15,13,7,13.0,54.0,F,H,U,4,E,9.285714286000001
1051,366,12607,6,12,1,8.117885715,43.0,M,H,T,1,F,20.0
494,193,13955,5,8,1,8.117885715,52.0,F,H,T,1,F,15.0
4025,214,21847,25,13,14,4.0,25.0,other,U,C,2,F,11.57142857
858,502,20867,26,11,17,4.0,38.0,M,H,S,1,F,8.882352941
532,302,10826,21,14,7,5.0,50.0,M,U,R,2,G,23.0
590,274,15880,21,13,5,3.0,34.0,M,H,C,1,G,13.2
1834,450,27532,5,11,1,8.117885715,56.0,F,H,R,1,F,15.0
621,307,13275,14,14,3,12.0,49.0,M,H,R,1,G,15.0
292,228,11626,21,13,8,7.0,26.0,M,U,R,2,F,10.25
231,132,4813,31,13,20,12.0,12.0,M,H,C,2,G,11.45
824,248,15008,7,13,2,1.0,14.0,F,H,C,2,G,22.5
395,117,6408,9,12,3,2.0,37.5707995,M,U,T,1,F,8.666666667000001
413,271,11144,23,14,10,13.0,18.0,F,H,U,4,G,19.1
316,88,8195,34,34,237,0.0,37.5707995,F,U,C,4,F,23.94472574
2473,511,23661,25,24,15,0.0,32.0,M,H,S,1,F,9.466666667
420,171,10643,15,13,6,17.0,37.5707995,other,H,R,3,F,10.0
340,130,6094,25,23,14,5.0,37.5707995,M,other,T,2,F,6.357142857
763,457,15903,26,11,28,6.0,25.0,F,H,S,3,D,4.928571429
490,284,12570,11,15,2,10.0,59.0,F,H,R,1,G,75.0
1651,541,19935,18,15,11,16.0,66.0,M,H,C,4,E,6.909090909
865,248,12272,15,13,5,2.0,37.5707995,M,H,R,2,F,14.4
698,411,14179,7,13,3,7.0,46.0,F,H,S,3,F,15.0
1175,358,17547,8,9,2,7.0,37.5707995,other,H,T,1,F,13.0
437,265,11714,13,11,4,5.0,37.5707995,F,U,C,1,F,9.75
450,253,10890,26,13,11,9.0,37.5707995,F,H,R,2,F,10.18181818
1933,541,21151,18,13,4,3.0,37.5707995,M,other,R,1,G,18.75
580,247,9922,8,11,2,9.0,37.5707995,other,U,R,2,F,13.0
535,230,10523,12,15,3,1.0,62.0,M,U,U,1,F,18.0
3038,456,23498,12,6,12,10.0,12.0,F,H,C,2,E,3.0
874,396,20624,31,11,21,2.0,23.0,M,H,S,3,D,3.186666667
1594,215,34426,6,11,1,8.117885715,36.0,F,U,T,1,G,25.0
3844,457,34817,31,10,18,4.0,37.5707995,F,U,U,1,E,11.0
476,232,10904,18,12,5,2.0,37.5707995,F,H,R,1,F,16.4
3612,695,29566,9,10,2,10.0,25.0,other,other,U,1,F,12.5
490,304,12680,29,12,25,11.0,22.0,M,U,T,3,D,5.12
476,226,11690,7,7,6,3.0,37.5707995,F,other,C,3,F,12.83333333
695,320,12895,29,15,18,5.0,16.0,F,H,C,1,F,18.38888889
696,305,14828,18,12,10,9.0,26.0,F,H,C,3,E,8.6
369,206,10889,6,11,1,8.117885715,37.5707995,F,other,R,1,F,20.0
1346,194,9168,10,12,2,12.0,37.5707995,F,U,U,1,G,22.5
516,305,13789,12,11,3,6.0,37.5707995,M,H,R,1,F,11.66666667
695,413,14004,12,13,4,3.0,60.0,M,H,C,2,F,12.5
379,164,7881,12,12,6,5.0,44.0,M,H,R,4,E,7.333333333
1353,664,26755,10,12,6,4.0,37.5707995,M,other,C,4,E,12.0
2515,432,15268,29,10,13,9.0,37.5707995,M,H,C,1,F,14.23076923
2571,280,18853,18,13,10,7.0,18.0,F,H,U,2,F,11.6
1925,365,11803,14,11,3,8.0,37.5707995,F,other,T,1,F,16.66666667
5025,886,40880,6,12,1,8.117885715,37.5707995,M,H,S,1,F,23.0
807,350,16186,5,11,1,8.117885715,48.0,M,H,T,1,F,15.0
5000,534,42210,17,14,4,2.0,37.5707995,M,other,U,1,G,16.25
736,300,13673,25,9,15,6.0,42.0,F,H,T,1,F,13.66666667
789,200,9717,50,33,27,1.0,39.0,F,other,C,1,E,6.1111111110000005
1631,333,16998,4,8,1,8.117885715,37.5707995,F,other,T,1,F,20.0
464,162,9902,21,12,6,2.0,46.0,other,other,T,1,F,13.33333333
451,196,7843,22,13,16,3.0,32.0,M,H,R,1,F,11.0
729,368,11136,7,11,1,8.117885715,37.5707995,M,other,T,1,G,25.0
824,221,8428,24,15,11,14.0,37.5707995,M,H,U,2,F,13.09090909
702,294,13315,29,13,13,8.0,38.0,F,H,T,2,G,13.38461539
866,463,15563,13,13,5,9.0,46.0,F,H,T,2,F,8.8
1034,417,21164,11,15,4,23.0,30.0,F,other,U,2,F,12.5
533,301,11562,28,10,13,8.0,24.0,F,H,C,1,F,6.846153846
0,0,0,11,14,3,9.0,56.0,F,H,T,2,F,15.66666667
380,182,10192,22,13,18,2.0,37.5707995,F,U,R,4,F,9.444444444
268,281,24997,12,10,3,5.0,16.0,M,H,U,1,F,10.66666667
523,268,11581,28,12,14,2.0,51.0,F,H,C,3,D,9.290714286
5000,200,23039,14,12,5,9.0,37.5707995,M,U,R,2,G,11.6
1040,360,12347,21,13,11,3.0,60.0,F,H,C,2,G,15.09090909
526,155,12526,33,14,40,5.0,15.0,M,H,U,4,E,7.375
594,338,14220,14,11,5,7.0,45.0,F,other,S,2,F,10.0
683,207,11707,32,14,15,16.0,22.0,M,H,S,1,F,9.733333333
4912,439,27893,16,14,5,9.0,37.5707995,F,other,C,1,F,12.6
641,309,13245,6,12,1,8.117885715,56.0,F,H,T,1,G,25.0
363,172,6179,23,24,20,5.0,60.0,F,U,R,1,E,7.55
527,247,12237,6,7,1,8.117885715,37.5707995,F,U,U,1,F,20.0
798,365,16234,27,12,17,0.0,31.0,M,H,T,3,D,4.0
863,477,17112,20,12,6,20.0,50.0,M,H,T,1,F,10.33333333
406,332,7699,28,12,49,5.0,11.0,other,other,C,4,F,11.3877551
538,356,17772,42,24,19,5.0,37.5707995,F,H,R,1,E,8.631578947000001
1083,450,18815,3,4,1,8.117885715,37.5707995,other,other,S,1,F,15.0
1547,493,26015,27,14,26,5.0,37.5707995,M,other,T,4,F,14.57692308
729,369,15685,24,11,14,2.0,51.0,M,other,S,1,F,13.78571429
5429,850,48012,11,14,5,8.0,58.0,F,H,S,4,E,10.4
780,389,15042,15,14,3,21.0,58.0,F,H,R,2,G,36.66666667
480,259,10599,5,10,1,8.117885715,48.0,M,H,R,1,F,20.0
126,98,6743,29,11,14,10.0,37.5707995,F,U,R,1,E,8.571428571
4429,282,16598,35,23,13,18.0,30.0,M,U,U,2,E,6.846153846
1680,378,25240,13,14,5,35.0,37.5707995,M,H,C,3,E,6.2
665,291,9982,8,10,2,13.0,54.0,M,H,S,1,F,10.0
509,194,9742,9,12,3,1.0,48.0,M,H,C,3,F,10.0
3514,671,30696,14,13,3,33.0,40.0,F,H,U,1,G,19.66666667
812,281,13169,24,12,11,13.0,44.0,M,H,T,2,F,5.272727273
481,235,11021,26,14,18,4.0,52.0,F,H,T,4,F,10.33333333
603,199,12768,9,5,3,6.0,29.0,M,other,U,1,F,13.33333333
278,181,9934,31,10,13,7.0,37.5707995,other,other,R,1,E,11.61538462
587,326,11733,14,12,3,20.0,59.0,F,H,R,1,G,23.33333333
1097,623,26776,26,11,9,12.0,21.0,F,H,S,1,F,12.88888889
706,295,12096,9,11,3,2.0,44.0,M,H,S,3,E,6.666666667
2296,549,23721,25,9,13,5.0,28.0,M,H,S,1,F,8.846153846
365,205,8705,25,12,9,7.0,29.0,M,H,T,2,G,19.22222222
690,323,16045,16,13,6,11.0,50.0,M,other,S,3,G,27.83333333
1231,610,18996,26,12,13,4.0,46.0,M,H,C,1,E,7.692307692000001
793,438,16432,5,10,1,8.117885715,37.5707995,M,U,T,1,F,15.0
774,540,16731,21,10,7,13.0,40.0,M,U,S,1,F,14.71428571
692,344,15245,22,12,11,13.0,46.0,F,H,C,1,F,16.63636364
938,394,18502,11,9,2,9.0,60.0,F,H,T,1,F,15.0
799,402,15142,28,12,14,11.0,32.0,M,H,T,4,D,5.285714286
466,248,12148,22,15,8,25.0,63.0,M,U,T,3,F,8.5
315,232,10298,27,16,12,8.0,28.0,M,U,R,2,E,10.08333333
1438,366,21758,5,7,2,11.0,37.5707995,F,other,C,1,G,22.5
2216,612,25221,23,13,7,5.0,20.0,M,H,S,1,G,20.0
4329,609,31582,21,14,14,2.0,38.0,M,H,S,3,G,16.42857143
1413,338,12429,28,50,23,8.0,14.0,F,H,R,1,E,10.95652174
708,378,12579,24,12,11,25.0,37.5707995,F,other,C,2,F,12.45454546
804,363,19907,23,14,11,10.0,45.0,M,H,C,3,G,11.90909091
608,313,12252,22,11,15,7.0,39.0,F,U,T,1,F,14.73333333
852,404,12746,8,11,2,2.0,37.5707995,F,U,U,1,F,12.5
1152,360,41166,15,11,5,14.0,20.0,F,H,C,1,F,9.0
678,296,11236,12,14,3,8.0,37.5707995,M,other,C,2,F,11.66666667
541,264,12971,16,14,3,9.0,32.0,F,U,T,1,G,21.66666667
1243,361,19231,20,13,12,8.0,37.5707995,M,other,T,3,E,7.416666667
1490,132,5421,11,13,3,11.0,37.5707995,F,other,U,2,F,9.666666667000001
1613,366,12671,21,12,7,10.0,37.5707995,F,H,T,1,F,13.57142857
836,266,14244,23,14,14,8.0,41.0,F,H,T,3,E,9.142857142999999
2712,380,22209,25,20,12,8.0,22.0,F,other,C,2,G,14.0
3115,651,22529,28,13,6,18.0,26.0,F,H,U,1,G,22.83333333
358,230,11851,11,12,3,5.0,40.0,M,U,R,2,F,14.0
443,196,11044,27,9,17,5.0,37.5707995,M,H,R,1,E,6.941176471
1426,288,14089,25,12,28,5.0,37.5707995,F,H,T,3,E,5.75
661,437,14040,16,14,5,7.0,61.0,M,H,S,2,F,11.0
1865,364,32925,6,19,2,7.0,10.0,F,H,C,1,F,22.5
1306,468,20583,8,14,3,4.0,44.0,F,U,T,3,F,13.66666667
1250,319,12259,27,10,12,3.0,37.5707995,F,other,R,1,E,10.66666667
400,214,9397,8,13,2,4.0,37.5707995,M,U,R,2,F,13.0
974,444,15409,27,31,22,16.0,16.0,M,U,R,2,F,13.13636364
759,218,13050,24,11,8,19.0,17.0,M,other,U,1,F,10.375
586,206,11337,29,19,20,8.0,37.5707995,F,U,R,1,F,8.2
808,169,11467,14,8,10,4.0,54.0,F,U,U,2,F,11.35
1969,189,9204,20,13,8,6.0,37.5707995,F,U,U,1,G,16.0
1155,533,15584,6,10,1,8.117885715,48.0,M,H,U,1,F,15.0
2314,569,25070,11,13,2,11.0,37.5707995,F,other,S,1,G,17.5
878,284,13229,29,13,17,1.0,14.0,M,H,S,1,F,12.05882353
479,225,10109,7,14,2,3.0,37.5707995,F,other,R,2,F,12.5
355,263,11396,25,7,16,7.0,37.5707995,M,other,T,3,D,6.3125
3619,751,23572,22,13,9,15.0,64.0,M,H,C,1,F,10.44444444
668,360,18365,28,13,18,13.0,45.0,F,H,S,2,F,13.5
1251,525,24293,25,14,17,7.0,47.0,M,U,C,3,F,7.294117647
660,178,16206,15,11,5,18.0,36.0,M,U,C,1,F,11.4
613,207,13141,30,14,19,4.0,21.0,other,other,C,1,E,5.738421053
1001,484,18139,31,15,19,15.0,37.5707995,other,H,T,4,F,19.89473684
609,392,15847,5,11,1,8.117885715,47.0,F,H,T,1,F,15.0
626,260,10956,7,9,1,8.117885715,38.0,M,H,S,1,G,25.0
501,241,7968,10,14,4,5.0,37.5707995,F,U,S,3,F,10.0
550,218,11782,34,11,45,0.0,11.0,F,H,C,4,E,5.1111111110000005
914,455,15177,6,7,1,8.117885715,62.0,M,H,T,1,F,20.0
711,315,15297,31,13,32,14.0,25.0,M,U,R,3,E,6.53125
487,224,8882,19,12,13,5.0,15.0,F,U,R,3,D,4.846153846
2509,488,31130,5,10,1,8.117885715,15.0,M,H,C,1,F,15.0
3669,442,23759,22,13,8,18.0,37.5707995,F,other,U,2,E,17.125
583,337,10893,8,10,2,9.0,49.0,F,H,S,1,F,12.5
1110,266,16842,13,22,4,5.0,37.5707995,M,other,C,1,F,17.5
598,246,11215,17,12,13,5.0,46.0,F,H,T,3,E,6.461538462
670,424,15964,14,12,3,11.0,34.0,M,H,U,1,F,13.66666667
657,296,11370,9,16,6,4.0,37.5707995,M,U,T,4,F,10.33333333
651,338,10101,13,12,3,15.0,46.0,F,H,T,2,F,13.33333333
380,149,8227,26,9,19,8.0,18.0,F,U,R,1,E,5.052631579
687,189,11145,19,12,8,5.0,36.0,F,U,C,3,E,7.5
1534,180,7101,12,13,3,7.0,37.5707995,F,other,U,2,G,24.0
4730,604,25636,25,13,24,11.0,37.5707995,F,other,U,3,F,12.54166667
2408,506,24766,7,9,1,8.117885715,18.0,M,H,T,1,G,25.0
848,289,12437,9,14,3,9.0,58.0,M,H,C,2,F,10.0
919,311,13298,10,21,3,4.0,18.0,M,U,C,2,G,25.0
316,240,12137,15,12,4,8.0,54.0,M,U,R,1,G,31.25
555,229,11200,29,11,18,7.0,37.5707995,F,U,T,1,E,9.222222222000001
584,205,8307,31,14,13,13.0,58.0,F,H,R,2,G,26.23076923
944,355,14928,11,13,5,5.0,64.0,M,H,T,4,F,12.0
441,307,12152,8,12,3,11.0,63.0,M,H,C,2,F,16.33333333
607,319,16279,30,12,42,3.0,37.5707995,F,other,T,4,D,3.547619048
669,328,15080,31,13,39,4.0,15.0,F,H,U,3,E,5.384615385
1007,473,22635,11,13,2,6.0,57.0,F,H,S,1,G,50.0
620,229,10498,34,14,27,8.0,37.5707995,M,U,R,3,D,4.925925926000001
973,322,19772,27,11,17,5.0,37.5707995,F,H,U,1,F,6.0
582,302,15030,5,10,1,8.117885715,16.0,F,H,T,1,F,20.0
688,235,12397,5,10,1,8.117885715,40.0,F,H,C,1,F,15.0
640,216,10129,25,11,28,2.0,30.0,M,U,R,3,D,5.821428571
574,313,13270,5,9,1,8.117885715,37.5707995,F,H,T,1,F,20.0
422,166,10685,6,10,2,11.0,38.0,M,other,T,1,G,17.5
345,212,7340,31,14,9,26.0,27.0,M,other,R,1,F,17.44444444
381,254,9582,29,14,16,8.0,14.0,F,U,T,1,E,7.75
1200,537,22219,28,14,15,16.0,11.0,M,H,U,4,F,9.466666667
1778,275,11195,20,17,9,8.0,10.0,M,U,U,3,E,6.8888888889999995
616,245,12497,5,10,1,8.117885715,29.0,M,H,S,1,F,15.0
363,207,8813,25,29,19,10.0,37.5707995,F,U,R,4,D,6.105263158
813,414,17669,10,12,2,14.0,54.0,M,H,C,1,G,20.0
416,178,5819,7,10,2,12.0,30.0,M,H,C,1,F,14.0
580,305,11528,6,10,1,8.117885715,32.0,M,H,S,1,F,20.0
1875,355,18076,15,15,3,14.0,37.5707995,F,other,R,1,F,18.33333333
651,333,11879,9,10,2,26.0,16.0,M,H,S,1,F,15.0
963,237,10690,9,10,2,9.0,37.5707995,F,other,C,1,F,15.0
1667,247,33695,32,27,22,2.0,37.5707995,F,H,C,3,E,8.272727273
1291,432,20415,31,13,12,15.0,13.0,F,H,T,1,F,9.083333332999999
2292,356,21816,16,13,3,14.0,63.0,M,U,U,1,G,25.0
688,173,9254,24,13,11,4.0,56.0,F,U,T,1,G,10.36363636
1284,218,10275,20,12,7,3.0,37.5707995,M,other,C,2,F,13.28571429
1289,691,36040,9,14,3,4.0,23.0,M,H,S,3,G,19.0
2432,589,20308,18,12,5,18.0,20.0,M,H,S,1,F,12.6
820,260,15763,9,10,2,13.0,19.0,M,H,S,1,F,14.0
1024,364,10051,11,13,4,5.0,63.0,M,H,S,3,E,10.5
2415,452,20301,11,12,5,2.0,36.0,F,H,S,4,E,9.6
698,313,22028,25,14,7,15.0,31.0,F,H,R,1,F,8.428571429
3092,578,25768,16,14,12,2.0,37.5707995,M,H,S,4,F,12.0
1909,417,23187,19,13,6,17.0,54.0,F,H,C,1,F,10.66666667
517,290,10590,19,13,6,7.0,49.0,M,H,T,2,G,14.16666667
627,307,12142,24,14,17,2.0,37.5707995,M,H,R,1,E,7.764705882
924,431,16487,26,13,15,13.0,43.0,F,U,T,2,G,11.8
704,267,11662,25,13,11,13.0,21.0,F,H,U,4,G,14.90909091
351,133,6927,26,10,13,11.0,29.0,F,H,C,1,F,15.23076923
933,429,13845,27,12,17,6.0,37.5707995,M,H,S,1,E,5.764705882
428,193,10536,21,32,14,8.0,23.0,M,other,T,1,E,11.5
904,411,23961,10,11,2,6.0,15.0,F,H,S,1,G,27.5
285,224,9430,28,12,16,9.0,19.0,M,H,C,1,E,7.75
568,324,12757,4,5,2,3.0,37.5707995,M,U,S,2,F,15.0
2750,485,22210,20,13,10,12.0,37.5707995,F,other,S,1,F,6.5
529,260,9980,30,13,11,6.0,37.5707995,M,H,R,1,F,9.818181818
918,584,20692,9,12,1,8.117885715,16.0,M,H,S,1,G,100.0
1681,561,18649,24,13,9,10.0,48.0,F,H,S,1,G,15.0
641,297,16458,29,12,18,15.0,37.5707995,M,other,U,3,E,6.666666667
297,171,10644,29,11,30,11.0,37.5707995,F,H,T,4,D,4.233333333
1208,166,16547,13,12,5,5.0,37.5707995,F,U,C,3,E,6.6
451,173,9324,24,13,8,8.0,61.0,F,H,C,2,G,15.875
943,475,25134,27,11,9,35.0,26.0,M,H,S,1,G,20.22222222
637,301,13103,13,13,5,4.0,54.0,M,H,R,3,E,9.4
516,321,12190,35,13,37,5.0,52.0,F,H,S,4,D,4.891891892
230,196,11711,30,12,24,0.0,37.5707995,other,U,U,4,E,4.791666667
2176,647,38439,6,12,1,8.117885715,56.0,M,other,U,1,G,50.0
439,216,9322,6,10,1,8.117885715,44.0,F,H,R,1,F,20.0
0,136,5943,6,9,1,8.117885715,49.0,M,other,U,1,F,21.0
2527,486,55082,19,18,4,20.0,17.0,M,other,C,2,G,67.5
1365,390,18651,6,12,1,8.117885715,42.0,F,H,S,1,G,25.0
1632,711,27131,30,9,17,5.0,40.0,M,H,T,2,G,22.23529412
4127,578,36240,12,13,2,12.0,51.0,F,H,U,1,G,22.5
508,304,10571,7,11,2,7.0,37.5707995,M,U,R,2,F,15.0
1200,304,11192,17,12,4,16.0,37.5707995,other,other,S,1,F,12.75
1257,463,16969,17,12,3,14.0,37.0,F,H,S,1,G,50.0
318,267,12606,5,9,1,8.117885715,51.0,F,U,R,1,G,25.0
673,253,9387,18,13,11,1.0,47.0,F,U,C,4,D,5.272727273
1377,347,19101,16,14,5,15.0,56.0,M,H,U,2,G,13.4
335,170,8650,29,13,9,16.0,29.0,M,U,R,1,F,13.33333333
727,404,16296,6,12,2,1.0,40.0,M,H,S,2,F,12.5
4143,302,25839,5,9,1,8.117885715,48.0,M,H,U,1,G,25.0
1495,357,17248,18,13,5,26.0,37.5707995,other,other,R,1,F,11.6
5795,1329,57002,29,29,16,14.0,16.0,M,H,T,1,F,11.125
637,307,11964,12,11,5,17.0,37.5707995,M,other,R,3,E,4.8
1598,535,40300,6,11,1,8.117885715,37.5707995,M,H,C,1,G,25.0
4500,273,8809,8,14,2,4.0,37.5707995,M,U,T,2,F,15.0
1573,365,15223,5,11,1,8.117885715,37.5707995,F,other,T,1,F,20.0
3200,267,11115,21,13,4,21.0,23.0,M,H,U,1,G,21.25
441,360,13651,19,6,14,3.0,26.0,F,U,S,1,E,8.214285713999999
1005,337,13476,5,7,1,8.117885715,56.0,F,other,S,1,F,15.0
892,374,16706,29,13,12,4.0,49.0,F,H,C,1,F,15.08333333
600,268,12961,10,12,4,7.0,47.0,M,other,C,3,E,11.25
530,294,11625,16,12,9,15.0,30.0,F,H,R,4,E,8.111111111
705,405,15079,9,12,2,7.0,37.5707995,M,other,R,2,F,15.0
4234,811,32403,9,12,2,4.0,37.5707995,M,other,C,2,F,20.0
3569,397,23468,7,24,3,5.0,15.0,F,H,U,1,F,16.66666667
787,346,16520,21,13,10,10.0,31.0,F,H,S,4,E,7.9
558,200,10149,20,14,8,4.0,29.0,F,U,C,3,F,11.25
1263,309,12818,6,12,1,8.117885715,26.0,F,H,C,1,F,20.0
1217,620,23408,24,13,17,2.0,22.0,F,U,R,4,E,5.5882352939999995
756,246,14448,24,15,28,6.0,21.0,M,H,C,4,E,7.857142857
1117,651,23267,9,13,4,5.0,11.0,F,H,T,3,E,7.625
221,236,9881,24,13,15,3.0,37.5707995,F,U,R,1,G,26.66666667
750,434,16015,29,14,16,4.0,32.0,other,other,S,3,E,7.125
1707,492,27618,25,13,11,2.0,12.0,F,H,C,2,F,12.45454546
372,239,9905,12,12,3,6.0,32.0,F,H,T,2,G,18.33333333
674,248,11242,25,19,18,5.0,25.0,F,H,C,4,E,7.305555556
715,162,6508,29,12,21,4.0,41.0,F,H,R,4,D,5.0476190480000005
720,258,14572,32,13,17,11.0,10.0,M,other,C,1,F,5.679411765
1149,709,22475,13,13,4,11.0,37.5707995,F,H,S,2,F,11.25
257,156,10163,29,13,13,6.0,37.5707995,F,U,R,2,E,6.230769231
878,399,22280,15,6,15,1.0,40.0,F,H,S,3,D,4.666666667
1001,298,19816,20,31,12,0.0,45.0,F,U,S,2,F,9.666666667000001
632,204,9926,15,13,8,3.0,63.0,M,H,T,3,E,5.5
385,212,9690,9,10,2,3.0,27.0,M,U,T,1,F,16.0
390,170,8076,30,15,13,12.0,31.0,F,H,C,1,F,10.76923077
563,286,12381,15,11,5,2.0,46.0,M,U,R,1,F,12.0
0,178,17188,14,12,3,29.0,27.0,F,H,C,2,F,19.0
625,213,6175,23,11,12,6.0,37.5707995,F,other,C,2,E,9.25
356,245,10702,21,25,19,4.0,34.0,M,U,R,4,E,9.368421052999999
3483,639,26482,11,13,2,9.0,47.0,F,H,U,1,G,17.5
503,286,12955,27,13,11,11.0,37.5707995,M,H,C,1,F,7.0
627,319,11713,18,14,15,9.0,34.0,M,H,R,4,G,11.26666667
1207,383,17343,31,13,21,10.0,37.5707995,M,H,R,4,E,6.952380952
1236,491,19405,21,10,18,4.0,58.0,M,H,S,3,D,3.611111111
987,324,15932,8,5,4,8.0,25.0,F,other,S,1,G,14.75
781,364,13668,30,13,24,2.0,33.0,M,other,S,1,G,9.083333332999999
750,344,12512,9,10,2,12.0,44.0,M,H,T,1,F,12.5
2271,465,20426,34,12,19,3.0,16.0,F,H,U,1,F,6.315789474
319,196,8639,24,18,12,10.0,37.5707995,M,U,R,2,E,9.666666667000001
741,348,13611,6,11,1,8.117885715,60.0,F,U,T,1,G,25.0
1563,363,15559,24,13,7,32.0,48.0,M,H,S,1,F,14.28571429
4250,299,12365,15,12,5,4.0,37.5707995,M,other,T,1,F,10.2
406,261,13225,12,12,6,14.0,53.0,F,H,T,3,E,6.5
620,268,10956,15,9,7,3.0,31.0,F,U,T,1,F,10.14285714
1971,705,79705,26,12,14,9.0,25.0,M,H,C,2,E,10.21428571
674,191,11466,10,27,4,5.0,14.0,F,H,T,2,F,15.0
447,234,10667,32,14,16,3.0,37.5707995,F,U,R,1,E,6.875
859,198,14219,5,10,2,12.0,26.0,F,U,C,1,F,9.0
868,396,19052,16,13,3,8.0,50.0,F,U,S,1,F,18.33333333
721,333,17590,32,16,19,3.0,37.5707995,M,H,C,2,F,9.0
1230,532,19719,25,19,18,2.0,52.0,other,other,S,3,D,8.444444444
1412,403,16475,20,12,10,7.0,61.0,F,H,T,3,E,7.1
3553,296,21910,6,12,2,2.0,38.0,M,H,U,2,F,15.0
311,278,9846,27,13,27,8.0,57.0,F,other,R,4,F,11.55555556
648,338,12105,15,12,4,5.0,66.0,M,U,C,1,F,11.75
451,294,10932,31,13,15,9.0,48.0,F,H,U,2,F,13.73333333
565,186,10528,7,10,1,8.117885715,16.0,F,H,R,1,F,20.0
